model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
gnn_replay,none,3,Infiltration,0.9993456472585212,0.9760444480082824,0.0007538137536039,0.9998441882206296,1.0,1.0,0.9999855805972516,0.9998011253100608,0.9997566021662408,0.0,8.649319648742676,340,,,,43
gnn_replay,none,4,Botnet,0.97131210903123,0.9490735764595344,0.0006492891161595,0.8159363634595562,1.0,1.0,0.9999783708958776,0.9997993060631566,0.9452054794520548,0.0,4.92808985710144,200,,,,43
gnn_replay,none,5,PortScan,0.9852789361789116,0.9708065692047269,0.0005890873973925,0.9308994472947184,1.0,1.0,0.9999783708958776,0.9997993060631566,1.0,0.0,10.14387822151184,380,,,,43
gnn_replay,none,6,DDoS,0.985718540437715,0.957601868329546,0.0006220274266246,0.9992027456661448,1.0,1.0,0.9999423223890066,0.9997902096300528,1.0,,5.6432204246521,200,,,,43
gnn_joint,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,8.961960077285767,970,,,,43
gnn_joint,none,1,DoS,0.999379980058818,0.9990213288824538,0.0007261451505279,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,16.425692319869995,1670,,,,43
gnn_joint,none,2,WebAttack,0.9993439564356736,0.9206796573631636,0.0007430329731808,0.9999140647378976,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,18.072967529296875,1850,,,,43
gnn_joint,none,3,Infiltration,0.9959507874908488,0.9564242990057884,0.0007382712019832,0.979354939233406,1.0,1.0,0.999992790298626,0.999802944543727,0.9355604235122308,0.0,20.88823628425598,2190,,,,43
gnn_joint,none,4,Botnet,0.9962835668244416,0.9270322500139422,0.0005861150399926,0.9789369274753488,1.0,1.0,0.999992790298626,0.999802944543727,0.6575342465753424,0.0,22.616772174835205,2390,,,,43
gnn_joint,none,5,PortScan,0.999468498303283,0.96265712288228,0.0006244970223724,0.9998265050685304,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,27.79048538208008,2770,,,,43
gnn_joint,none,6,DDoS,0.9995220298599236,0.9674034577001868,0.0006092678896682,0.99992221908938,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,32.26302361488342,2970,,,,43
ffnn_joint,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,19.334877490997314,4740,,,,43
ffnn_joint,none,1,DoS,0.999912024197535,0.9997534585350892,1.4719158456647173e-05,0.9994840337097975,1.0,1.0,0.9999783708958776,0.9997993060631566,0.9994643813604712,0.0,44.09320592880249,8130,,,,43
ffnn_joint,none,2,WebAttack,0.9998634822640708,0.970928683848332,7.867407951326969e-05,0.9994843884273849,1.0,1.0,0.9999351126876324,0.9997883903037148,0.9583333333333334,0.0,47.11569213867188,8970,,,,43
ffnn_joint,none,3,Infiltration,0.9987010126270645,0.8296658393298412,0.0014648854902509,0.9995325646618884,1.0,1.0,0.998594108232037,0.999449765202354,0.9989047097480832,0.0,54.33220267295837,10640,,,,43
ffnn_joint,none,4,Botnet,0.9993696929334251,0.9917760384132972,0.0004106314950847,0.99817181087967,1.0,1.0,0.99982696716702,0.9997610988198274,1.0,0.0,67.34155178070068,11610,,,,43
