model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma,seed
gnn_ewc,none,2,WebAttack,0.9983504106908556,0.9964167838939242,0.0013156054407496,0.9961615582927528,1.0,1.0,0.999105997029603,0.9766744646981572,1.0,0.0,11.158833980560305,180,0.2164233475923538,100.0,0.9,43
gnn_ewc,none,3,Infiltration,0.9955199512798752,0.9919993445152456,0.0050863000178739,0.9985587410408228,0.946875,0.946875,0.999235771654338,0.978858567781872,0.9998174516246804,0.0,20.60122394561768,340,0.2406399697065353,100.0,0.9,43
gnn_ewc,none,4,Botnet,0.9825387103679566,0.9652629932942002,0.0038395799625869,0.9070540871696132,0.5140625,0.5140625,0.9953425329122868,0.8341994086479897,0.7534246575342466,1.0,12.227764129638672,200,0.2195955514907837,100.0,0.9,43
gnn_ewc,none,5,PortScan,0.9874943783474386,0.9808123037314592,0.0062900370191533,0.9635660643914046,1.0,1.0,0.9997332410491556,0.9928090758677012,1.0,0.0,23.284812927246094,380,0.2003401815891266,100.0,0.9,43
gnn_ewc,none,6,DDoS,0.9947447303191592,0.9929835718813098,0.0067561748184158,0.9993194170320748,1.0,1.0,0.9994809015010598,0.9861911707333412,1.0,,12.472421169281006,200,0.2750864028930664,100.0,0.9,43
xgboost_static,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,8.973022937774658,1,,,,44
xgboost_static,none,1,DoS,0.8592052014645877,0.4973064724785719,9.812772304431448e-06,0.0366909361921687,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,2,WebAttack,0.872462097367483,0.5011332405593244,8.7415643903633e-06,0.036665711830421,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.001338688085676,0.0,0,,,,44
xgboost_static,none,3,Infiltration,0.8378695311335851,0.4804158237798312,3.108510324139914e-05,0.0253583670925521,1.0,1.0,0.999992790298626,0.999802944543727,0.001338688085676,0.0,0.0,0,,,,44
xgboost_static,none,4,Botnet,0.8509769759531908,0.4842689141583958,2.807736718527904e-05,0.0253223641986113,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,5,PortScan,0.797106893168159,0.4592173643604367,2.897151134717528e-05,0.0161350286266636,1.0,1.0,0.999992790298626,0.999802944543727,0.0,0.0,0.0,0,,,,44
xgboost_static,none,6,DDoS,0.7560670983609707,0.4427969432709528,2.870895815190867e-05,0.0126588432034068,1.0,1.0,0.999992790298626,0.999802944543727,0.0,,0.0,0,,,,44
gnn_naive,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,16.672026872634888,970,,,,44
gnn_naive,none,1,DoS,0.9988898291593704,0.9977764111681446,0.0006967068336146,0.9964742303502838,1.0,1.0,0.999992790298626,0.999802944543727,0.9963399392965542,1.0,14.521990776062012,700,,,,44
gnn_naive,none,2,WebAttack,0.9956769383622422,0.990472449318026,0.000266617713906,0.9690919507304496,0.99921875,0.99921875,0.999992790298626,0.9998027919690512,1.0,0.0,3.683939695358277,180,,,,44
gnn_naive,none,3,Infiltration,0.9625755583054209,0.9275992693340188,0.0058362281335726,0.8042419756933624,0.50546875,0.50546875,0.9954218396274026,0.8342543919261753,0.9950103444079348,0.0,6.1616504192352295,340,,,,44
gnn_naive,none,4,Botnet,0.8472694622172537,0.4598369916547123,4.913539257423831e-05,0.0011863780461714,0.0,0.0,0.9906850658245736,0.4976603697050472,0.6575342465753424,0.0,4.303820371627808,200,,,,44
gnn_naive,none,5,PortScan,0.913038145467926,0.8426470755259223,0.0036085626911314,0.5921505936005155,0.54453125,0.54453125,0.9954939366411444,0.8440856311902227,1.0,0.0,8.548325061798096,380,,,,44
gnn_naive,none,6,DDoS,0.9866216397978594,0.981825160733881,0.0037066454858353,0.957142718248374,0.9984375,0.9984375,0.9999783708958776,0.9994083759071536,1.0,,4.129268169403076,200,,,,44
gnn_ewc_replay,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,19.25943088531494,970,0.0099999997764825,,,44
gnn_ewc_replay,none,1,DoS,0.9993674120870374,0.998734866191238,0.0007261451505279,0.9999140056182996,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9999107302267451,1.0,33.75209641456604,700,0.0182842873036861,,,44
gnn_ewc_replay,none,2,WebAttack,0.9990936739198034,0.998029573197234,0.0007299206265953,0.9979375537095388,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,9.063865423202516,180,0.0188935808837413,,,44
gnn_ewc_replay,none,3,Infiltration,0.9990962157679576,0.9983722306390698,0.0008082126842763,0.9986171704580866,1.0,1.0,0.9999855805972516,0.9996060414834552,0.995923086284532,0.0,19.4191312789917,340,0.0177499819546937,,,44
gnn_ewc_replay,none,4,Botnet,0.9990664319862996,0.9982021114312856,0.0010844883075314,0.9999027558978548,1.0,1.0,0.9997332410491556,0.9928090758677012,0.9863013698630136,0.9999658434948936,10.258938074111938,200,0.0167920738458633,,,44
gnn_ewc_replay,none,5,PortScan,0.9994276135573816,0.999126601979586,0.0007017543859649,0.9999256450293702,1.0,1.0,0.9999711611945034,0.999212691837611,0.9999658434948936,1.0,20.70758891105652,380,0.0214120242744684,,,44
gnn_ewc_replay,none,6,DDoS,0.9994956093999192,0.9993225317915188,0.0006507363847765,0.999941664317035,1.0,1.0,0.9999783708958776,0.999409290640789,1.0,,10.225696563720703,200,0.0256004072725772,,,44
ffnn_ewc_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,29.443208694458008,4740,0.0099999997764825,,,44
ffnn_ewc_replay,none,1,DoS,0.999815669747216,0.9996306994712314,9.812772304431448e-05,0.9993120449463968,1.0,1.0,0.999920693284884,0.9978407424173714,0.9992858418139616,0.0,48.83805537223816,3390,0.0099999997764825,,,44
ffnn_ewc_replay,none,2,WebAttack,0.9982480223889086,0.9962074487225868,0.001997447463198,0.9998567745631624,1.0,1.0,0.997945235108362,0.9493931124096746,1.0,0.0009735913350371,18.18889260292053,850,0.0145848272368311,,,44
ffnn_ewc_replay,none,3,Infiltration,0.9988176299473278,0.9978725332429476,0.0012162046643197,0.9989872234340916,1.0,1.0,0.9989113350925004,0.9718756456815814,0.9976877205792868,0.0,32.07718896865845,1670,0.016580069437623,,,44
ffnn_ewc_replay,none,4,Botnet,0.99787122707704,0.995909962442144,0.0023093634509892,0.9988719684151156,1.0,1.0,0.996928667214604,0.9278909250439864,1.0,0.9937493595655292,57.06934690475464,980,0.0194948147982358,,,44
ffnn_ewc_replay,none,5,PortScan,0.9992512980906824,0.9988567212309364,0.0005536777724126,0.9985005080922992,1.0,1.0,0.9994232238900664,0.9847029053693682,0.9990436178570208,0.988988672774042,66.60415720939636,1820,0.0275453198701143,,,44
ffnn_ewc_replay,none,6,DDoS,0.9992890494398864,0.9990446872960066,0.0005805589315163,0.9988916220236648,1.0,1.0,0.999574627618924,0.9886288021785896,1.0,,36.82001805305481,970,0.0331610143184661,,,44
ffnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,74.25618886947632,4740,,,,44
ffnn_naive,none,1,DoS,0.9945371215993164,0.9888885958617024,0.0001030341091965,0.9632230694261308,0.0,0.0,0.9907139046300704,0.497667646931,0.9999107302267451,0.0,66.6244306564331,3390,,,,44
ffnn_naive,none,2,WebAttack,0.8695535111603249,0.4805283094584743,0.000170460505612,0.015754798052134,0.0125,0.0125,0.9907283240328184,0.5098106210159472,0.9583333333333334,0.0,10.55496096611023,850,,,,44
ffnn_naive,none,3,Infiltration,0.8884231394678362,0.7169917097249792,0.0003807925147071,0.3310610782175132,0.3375,0.3375,0.9936770918948538,0.746542546352605,0.9985396129974444,0.0,19.402847051620483,1670,,,,44
ffnn_naive,none,4,Botnet,0.847337844587684,0.4600884561768081,1.0529012694479638e-05,0.0014197638913199,0.0,0.0,0.9907715822410637,0.4976822007503875,1.0,0.0,11.335485935211182,980,,,,44
ffnn_naive,none,5,PortScan,0.9122868882619894,0.8388484057524095,0.0001609528408176,0.575234837782239,0.0,0.0,0.9907427434355668,0.4976749239461104,0.9993510264029783,0.4998871790243242,20.55176615715027,1820,,,,44
ffnn_naive,none,6,DDoS,0.9106171819456989,0.8618282953612959,0.0007177239537977,0.6403702371345512,0.00390625,0.00390625,0.9906273882135802,0.5014625232461761,1.0,,9.41757583618164,970,,,,44
gnn_replay,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,30.300461530685425,970,,,,44
gnn_replay,none,1,DoS,0.998856314567955,0.9977093927624012,0.0007261451505279,0.9964169007624836,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9962804261143844,1.0,45.55634450912476,700,,,,44
gnn_replay,none,2,WebAttack,0.9976564455332156,0.9949091771142724,0.001708975838316,0.9934975651675738,1.0,1.0,0.9990699485227322,0.9757785990954336,1.0,0.0,11.905677795410156,180,,,,44
gnn_replay,none,3,Infiltration,0.9950437638887988,0.991001568435373,0.0012472897675611,0.97645294484263,1.0,1.0,0.9999855805972516,0.9996060414834552,0.926676402580017,0.0,22.80959987640381,340,,,,44
gnn_replay,none,4,Botnet,0.99807042789525,0.9962917799158976,0.0021373895769793,0.9992220471828384,1.0,1.0,0.9991276261337256,0.9772135715372496,0.684931506849315,1.0,12.80033540725708,200,,,,44
gnn_replay,none,5,PortScan,0.998847561224907,0.9982427210442114,0.0013101561242555,0.9994547302153816,1.0,1.0,0.9999783708958776,0.999409290640789,1.0,1.0,24.52270698547364,380,,,,44
gnn_replay,none,6,DDoS,0.9989287704398286,0.998561927280611,0.0012791435798794,0.9995624823777624,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,,12.746220111846924,200,,,,44
gnn_joint,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,31.35972023010254,970,,,,44
gnn_joint,none,1,DoS,0.9993716014109644,0.9987432296698106,0.0007212387643757,0.9999140056182996,1.0,1.0,0.999992790298626,0.999802944543727,0.9999107302267451,1.0,56.66372680664063,1670,,,,44
gnn_joint,none,2,WebAttack,0.9994160074629695,0.9987311980746576,0.0006643588936676,0.999942709825265,1.0,1.0,0.999992790298626,0.999802944543727,0.9583333333333334,0.0,67.27139568328857,1850,,,,44
gnn_joint,none,3,Infiltration,0.9959702237108928,0.9926839742514229,0.0007033004608366,0.979296509816142,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9353778751369112,0.0,73.49730277061462,2190,,,,44
gnn_joint,none,4,Botnet,0.9959446281188308,0.9920930618664536,0.0002246189374822,0.9747165334422468,1.0,1.0,0.999992790298626,0.999802944543727,0.6575342465753424,0.9999658434948936,82.82565069198608,2390,,,,44
gnn_joint,none,5,PortScan,0.9994914959728526,0.9992238555535992,0.0005601158860453,0.999690187622376,1.0,1.0,0.999992790298626,0.999802944543727,0.9999658434948936,1.0,94.62689566612244,2770,,,,44
gnn_joint,none,6,DDoS,0.9971826182195492,0.9961994819141148,8.6126874455726e-05,0.9888578845536834,1.0,1.0,0.999992790298626,0.999802944543727,1.0,,115.90576362609865,2970,,,,44
ffnn_joint,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,55.599873065948486,4740,,,,44
ffnn_joint,none,1,DoS,0.9999581067607308,0.9999160700558156,1.9625544608862896e-05,0.9998280112365991,1.0,1.0,0.9999783708958776,0.999409290640789,0.9998214604534904,0.0,108.39341974258424,8130,,,,44
ffnn_joint,none,2,WebAttack,0.9999089881760472,0.9998018759257854,2.62246931710899e-05,0.9994843884273849,1.0,1.0,0.9999855805972516,0.9996060414834552,0.9166666666666666,0.0001825483753194,118.4688515663147,8970,,,,44
ffnn_joint,none,3,Infiltration,0.9995853606390628,0.9992524940464718,0.0002758802912674,0.9988898410719852,1.0,1.0,0.9999351126876324,0.99823197219935,0.9986004624558842,0.0,123.98863863945007,10640,,,,44
ffnn_joint,none,4,Botnet,0.9995956520704992,0.9992193864100284,0.0002316382792785,0.9986385825699672,1.0,1.0,0.9998990641807616,0.997255026989772,1.0,0.9544010656829592,133.13777995109558,11610,,,,44
ffnn_joint,none,5,PortScan,0.999711251482072,0.9995589068888152,0.0001287622726541,0.9990953478573376,1.0,1.0,0.9999423223890066,0.9984278134671444,0.9992827133927656,0.9885373888713388,150.56508946418762,13430,,,,44
ffnn_joint,none,6,DDoS,0.9997646177199624,0.999683614859425,0.0001116459483685,0.9993874753288674,1.0,1.0,0.9999639514931292,0.9990162448960817,1.0,,159.13277411460876,14400,,,,44
gnn_ewc,none,0,BruteForce,0.999992790298626,0.999802944543727,7.27685523424197e-06,1.0,1.0,1.0,0.999992790298626,0.999802944543727,1.0,0.0,35.61268854141235,970,0.1000000014901161,100.0,0.9,44
gnn_ewc,none,1,DoS,0.9987976640329784,0.9975992749216052,0.0013934136672292,0.9999140056182996,1.0,1.0,0.9990987873282288,0.9764950273922356,0.9999107302267451,1.0,42.27825880050659,700,0.1863511353731155,100.0,0.9,44
gnn_ewc,none,2,WebAttack,0.9983769558061752,0.9964750847053144,0.0013330885695304,0.9964766542537956,1.0,1.0,0.9990987873282288,0.9764950273922356,1.0,0.0,10.919834852218628,180,0.2179249078035354,100.0,0.9,44
gnn_ewc,none,3,Infiltration,0.995630089860124,0.9922013006487872,0.0051912122413136,0.9997468058585228,1.0,1.0,0.9999783708958776,0.999409290640789,0.9993915054156018,0.0,20.6334490776062,340,0.2156286239624023,100.0,0.9,44
gnn_ewc,none,4,Botnet,0.9973420069928408,0.994901390480822,0.0029797105925377,0.9991248030806932,0.99921875,0.99921875,0.9995385791120532,0.9876791199420878,1.0,0.9970283840557436,12.163844108581545,200,0.2035305052995681,100.0,0.9,44
gnn_ewc,none,5,PortScan,0.9962897093094566,0.994370024190786,0.0046515370996298,0.9999132525342652,1.0,1.0,0.9995529985148016,0.9880641474438976,1.0,0.9977887088767544,23.61903929710388,380,0.208010658621788,100.0,0.9,44
gnn_ewc,none,6,DDoS,0.9965773494994524,0.9954198907456626,0.0044084200184375,0.9995819276054174,1.0,1.0,0.9998774350766392,0.9966706624495064,1.0,,12.30667209625244,200,0.2104184627532959,100.0,0.9,44
