model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
gnn_ewc,none,1,DoS,0.9946517857142857,0.6575620094362696,2.5820188209310363e-05,0.9983898934852613,0.0,0.0,0.9834742857142857,0.49999854742793065,0.9983030935909151,0.0,148.28890752792358,2690,0.1086549162864685,100.0,0.9
gnn_ewc,none,2,DDoS,0.945885576923077,0.49289915723385713,0.00015595625586162118,0.9982243297614649,0.0,0.0,0.98348,0.5,1.0,0.14285714285714285,194.00176334381104,3380,0.10972020775079727,100.0,0.9
gnn_ewc,none,3,WebAttack,0.9505725190839694,0.4051529215819832,3.051382812467785e-05,0.9079796787601991,0.0,0.0,0.98348,0.5,1.0,0.0,110.49207496643066,1890,0.14729879796504974,100.0,0.9
gnn_ewc,none,4,Infiltration,0.9427812316715543,0.3214891135699134,6.911542836933044e-05,0.015708498752411836,0.0,0.0,0.9833714285714286,0.4958080036878043,0.9922879177377892,0.0,160.95738577842712,2760,0.13483959436416626,100.0,0.9
gnn_ewc,none,5,Botnet,0.9484437994722955,0.2864923325971124,2.232426893600302e-06,0.7732785678304336,0.0,0.0,0.98348,0.495835602073124,0.9995279679018173,,80.19897317886353,1330,0.12832069396972656,100.0,0.9
gnn_replay,none,0,BruteForce,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,44.45563793182373,1250,,,
gnn_replay,none,1,DoS,0.9998196428571429,0.9996524176214945,1.3903178266551733e-05,0.9983368130507095,1.0,1.0,1.0,1.0,0.9982471516213848,0.0,192.05603766441345,2690,,,
gnn_replay,none,2,DDoS,0.9999798076923077,0.9999258918938508,9.54834219560946e-06,0.9998768321221825,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,244.3604395389557,3380,,,
gnn_replay,none,3,WebAttack,0.9999038167938932,0.8975097467126286,2.8039733952406674e-05,0.9990557807769282,1.0,1.0,1.0,1.0,1.0,0.0,137.28286695480347,1890,,,
gnn_replay,none,4,Infiltration,0.9945284457478006,0.8666826493946983,0.00574716580044072,0.9989999090826439,1.0,1.0,0.9643142857142857,0.9907610963005921,0.9955012853470437,0.0,194.67917490005493,2760,,,
gnn_replay,none,5,Botnet,0.9950369393139842,0.8718631878092616,0.005135698068727494,0.9980819157592901,1.0,1.0,0.9643142857142857,0.9907610963005921,0.9995279679018173,,100.6756649017334,1330,,,
