model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
ffnn_ewc_replay,none,1,DoS,0.9997863444797278,0.9994551998956384,0.0002207873768497,0.9998280112365991,1.0,1.0,0.9998197574656458,0.9995641954550348,0.9998214604534904,0.0,26.66946315765381,3390,0.0189999993890523,,
ffnn_ewc_replay,none,2,WebAttack,0.998911650271898,0.7909611416667603,0.0011538864995279,0.9993411629905472,1.0,1.0,0.9990483194186096,0.9995645121551968,1.0,0.0,11.837149858474731,850,0.0245857238769531,,
ffnn_ewc_replay,none,3,Infiltration,0.9983576394062884,0.9038668784627192,0.0017057950403717,0.9987340292926146,1.0,1.0,0.9982768813715736,0.9991745094198962,0.9971400754533284,0.0,10.928748846054075,1670,0.0256179105490446,,
ffnn_ewc_replay,none,4,Botnet,0.9992983374164546,0.9034550939354404,0.0004387088622699,0.9980356691366667,1.0,1.0,0.99965393433404,0.9997174262483248,1.0,0.0,6.517024517059326,980,0.0255868528038263,,
ffnn_ewc_replay,none,5,PortScan,0.9925819739155322,0.8908381921619464,0.0004667632383711,0.9982898356755148,1.0,1.0,0.9997044022436592,0.999730164869674,0.9989069918365951,0.0,27.80508160591125,1820,0.0230289027094841,,
ffnn_ewc_replay,none,6,DDoS,0.9918841150587014,0.9066817668698746,0.0005677993945599,0.9989207898651472,1.0,1.0,0.9996323052299174,0.9997119666405015,1.0,,9.569451093673706,970,0.0286993067711591,,
ffnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,24.647343397140503,4740,,,
ffnn_naive,none,1,DoS,0.9943360340508248,0.6652076483361041,0.0003385406445028,0.9632230694261308,0.0,0.0,0.9904759844847226,0.4976076035105385,0.9999107302267451,0.0,12.083410739898682,3390,,,
ffnn_naive,none,2,WebAttack,0.8676801844506299,0.2832531437382044,2.62246931710899e-05,0.0056144371240332,0.0,0.0,0.9907643725396894,0.4978192040457025,0.9583333333333334,0.0,2.455333948135376,850,,,
ffnn_naive,none,3,Infiltration,0.8861005111725871,0.3756335531653634,0.0008781541665695,0.3562636335306949,0.0,0.0,0.990065031506395,0.4997907287371298,0.9984787635390046,0.0,5.862874507904053,1670,,,
ffnn_naive,none,4,Botnet,0.84731108626882,0.3068960870699211,4.211605077791855e-05,0.0014197638913199,0.0,0.0,0.9907571628383152,0.4976785623746025,1.0,0.0,2.728625059127808,980,,,
ffnn_naive,none,5,PortScan,0.8684252217997465,0.2372822300171219,0.0001770481248994,0.6690955957072396,0.0,0.0,0.9907571628383152,0.4976785623746025,0.9993510264029783,0.0,4.067895412445068,1820,,,
ffnn_naive,none,6,DDoS,0.8688512383990162,0.3132337039152805,0.0007049644168413,0.7114814346688964,0.0,0.0,0.990699485227322,0.4976640083443795,1.0,,2.892768621444702,970,,,
gnn_replay,none,0,BruteForce,0.9999711611945034,0.999212691837611,2.910742093696788e-05,1.0,1.0,1.0,0.9999711611945034,0.999212691837611,1.0,0.0,12.8962562084198,970,,,
gnn_replay,none,1,DoS,0.9993338974956222,0.9989579071667404,0.0007555834674412,0.9998566760304992,1.0,1.0,0.999992790298626,0.999802944543727,0.9998512170445754,0.0,26.504976272583008,700,,,
gnn_replay,none,2,WebAttack,0.9987334187833236,0.8230570870183967,0.0011757404105038,0.9981380693211114,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,6.628973484039307,180,,,
gnn_replay,none,3,Infiltration,0.9987917149872692,0.93538302372132,0.0012434041296559,0.9989677469616705,1.0,1.0,0.9998341768683942,0.9995678345181668,0.9992089570402825,0.0,12.844715356826782,340,,,
gnn_replay,none,4,Botnet,0.9959713864376948,0.9512306714565176,0.0010248239022626,0.9794425968065036,1.0,1.0,0.9998630156738908,0.999575112485534,0.9041095890410958,0.0,8.57086706161499,200,,,
gnn_replay,none,5,PortScan,0.9961593891818964,0.926535037530238,0.001049412522131,0.997248866086698,1.0,1.0,0.99982696716702,0.9995660149932216,1.0,0.0,18.36126685142517,380,,,
gnn_replay,none,6,DDoS,0.9948239916991718,0.9302994709112288,0.0015981320037895,0.9972971133559546,1.0,1.0,0.9998485962711424,0.9995714735283328,1.0,,7.785533666610718,200,,,
