model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
gnn_naive,random_src,5,PortScan,0.7938028946400099,0.1264362974128484,0.0,3.71774853148933e-05,0.0,0.0,0.9907715822410635,0.4976822007503875,0.0,0.0,12.59539270401001,380,,,
gnn_naive,none,6,DDoS,0.8617009011778721,0.3023479712900988,0.005834298273315662,0.7539789797089049,0.0,0.0,0.9905408717970902,0.4988834219938634,1.0,,7.214115381240845,200,,,
gnn_naive,permute,6,DDoS,0.8617009011778721,0.3023479712900988,0.005834298273315662,0.7539789797089049,0.0,0.0,0.9905408717970902,0.4988834219938634,1.0,,7.214115381240845,200,,,
gnn_naive,random_src,6,DDoS,0.7529614933804738,0.1073842032788233,0.0,0.0,0.0,0.0,0.9907715822410635,0.4976822007503875,0.0,,7.214115381240845,200,,,
ffnn_ewc_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834551,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834551,1.0,0.0,54.674354791641235,4740,0.009999999776482582,10.0,0.9
ffnn_ewc_replay,permute,0,BruteForce,0.9999855805972516,0.9996060414834551,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834551,1.0,0.0,54.674354791641235,4740,0.009999999776482582,10.0,0.9
ffnn_ewc_replay,random_src,0,BruteForce,0.9999855805972516,0.9996060414834551,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834551,1.0,0.0,54.674354791641235,4740,0.009999999776482582,10.0,0.9
ffnn_ewc_replay,none,1,DoS,0.9999287814932426,0.9997766016016101,6.868940613102014e-05,0.9999140056182996,1.0,1.0,0.9999639514931291,0.9997956675296318,0.9999107302267453,0.0,103.83227300643921,3390,0.009999999776482582,10.0,0.9
ffnn_ewc_replay,permute,1,DoS,0.9999287814932426,0.9997766016016101,6.868940613102014e-05,0.9999140056182996,1.0,1.0,0.9999639514931291,0.9997956675296318,0.9999107302267453,0.0,103.83227300643921,3390,0.009999999776482582,10.0,0.9
ffnn_ewc_replay,random_src,1,DoS,0.9999287814932426,0.9997766016016101,6.868940613102014e-05,0.9999140056182996,1.0,1.0,0.9999639514931291,0.9997956675296318,0.9999107302267453,0.0,103.83227300643921,3390,0.009999999776482582,10.0,0.9
