model,ip_mode,after_task,task_category,accuracy_seen,macro_f1_seen,fpr_seen,detection_rate_seen,retention_rate,retention_normalised,task0_accuracy,task0_macro_f1,current_task_recall,next_task_recall_before_training,train_seconds,train_steps,ewc_stability_ratio,ewc_lambda,ewc_gamma
gnn_ewc_replay,none,6,DDoS,0.9994956093999192,0.9993225317915188,0.0006507363847765,0.999941664317035,1.0,1.0,0.9999783708958776,0.999409290640789,1.0,,10.225696563720703,200,0.0256004072725772,,
ffnn_ewc_replay,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,29.443208694458008,4740,0.0099999997764825,,
ffnn_ewc_replay,none,1,DoS,0.999815669747216,0.9996306994712314,9.812772304431448e-05,0.9993120449463968,1.0,1.0,0.999920693284884,0.9978407424173714,0.9992858418139616,0.0,48.83805537223816,3390,0.0099999997764825,,
ffnn_ewc_replay,none,2,WebAttack,0.9982480223889086,0.9962074487225868,0.001997447463198,0.9998567745631624,1.0,1.0,0.997945235108362,0.9493931124096746,1.0,0.0009735913350371,18.18889260292053,850,0.0145848272368311,,
ffnn_ewc_replay,none,3,Infiltration,0.9988176299473278,0.9978725332429476,0.0012162046643197,0.9989872234340916,1.0,1.0,0.9989113350925004,0.9718756456815814,0.9976877205792868,0.0,32.07718896865845,1670,0.016580069437623,,
ffnn_ewc_replay,none,4,Botnet,0.99787122707704,0.995909962442144,0.0023093634509892,0.9988719684151156,1.0,1.0,0.996928667214604,0.9278909250439864,1.0,0.9937493595655292,57.06934690475464,980,0.0194948147982358,,
ffnn_ewc_replay,none,5,PortScan,0.9992512980906824,0.9988567212309364,0.0005536777724126,0.9985005080922992,1.0,1.0,0.9994232238900664,0.9847029053693682,0.9990436178570208,0.988988672774042,66.60415720939636,1820,0.0275453198701143,,
ffnn_ewc_replay,none,6,DDoS,0.9992890494398864,0.9990446872960066,0.0005805589315163,0.9988916220236648,1.0,1.0,0.999574627618924,0.9886288021785896,1.0,,36.82001805305481,970,0.0331610143184661,,
ffnn_naive,none,0,BruteForce,0.9999855805972516,0.9996060414834552,1.455371046848394e-05,1.0,1.0,1.0,0.9999855805972516,0.9996060414834552,1.0,0.0,74.25618886947632,4740,,,
ffnn_naive,none,1,DoS,0.9945371215993164,0.9888885958617024,0.0001030341091965,0.9632230694261308,0.0,0.0,0.9907139046300704,0.497667646931,0.9999107302267451,0.0,66.6244306564331,3390,,,
